web-scraper-order,web-scraper-start-url,pagination,name,provider,image-src,link,link-href,rating,review-count
"1668874392-46005","https://www.futurelearn.com/subjects/business-and-management-courses","","Presenting Your Work with Impact: Presentation Skills Training","University of Leeds & Institute of Coding","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","University of Leeds & Institute of CodingPresenting Your Work with Impact: Presentation Skills Training4.7 (285 reviews)2 weeks3 hrs per week","https://www.futurelearn.com/courses/presenting-your-work-with-impact","4.7","285"
"1668874392-46006","https://www.futurelearn.com/subjects/business-and-management-courses","","Wellbeing and Resilience at Work","University of Leeds & Institute of Coding","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","University of Leeds & Institute of CodingWellbeing and Resilience at Work4.7 (453 reviews)2 weeks3 hrs per week","https://www.futurelearn.com/courses/wellbeing-and-resilience-at-work","4.7","453"
"1668874392-46007","https://www.futurelearn.com/subjects/business-and-management-courses","","Your Future in the Wellness Industry","Welltodo","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","WelltodoYour Future in the Wellness Industry2 weeks3 hrs per week","https://www.futurelearn.com/courses/your-future-in-the-wellness-industry","null","null"
"1668874392-46008","https://www.futurelearn.com/subjects/business-and-management-courses","","Business Management and Leadership","The University of Kent","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","The University of KentBusiness Management and Leadership2 weeks5 hrs per week","https://www.futurelearn.com/courses/business-management-and-leadership","null","null"
"1668874392-46009","https://www.futurelearn.com/subjects/business-and-management-courses","","Business Planning to Grow Successful Companies","The University of Kent","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","The University of KentBusiness Planning to Grow Successful Companies4 weeks5 hrs per week","https://www.futurelearn.com/courses/business-planning-growth-and-successful-companies","null","null"
"1668874392-46010","https://www.futurelearn.com/subjects/business-and-management-courses","","Electrical Industry: Production and Economics","University of Padova","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","University of PadovaElectrical Industry: Production and Economics4.4 (15 reviews)4 weeks3 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/electrical-industry-production-and-economics","4.4","15"
"1668874392-46011","https://www.futurelearn.com/subjects/business-and-management-courses","","Managing Innovation: Learning to Prototype for Business","St George's, University of London & Bayer","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","St George's, University of London & BayerManaging Innovation: Learning to Prototype for Business4.8 (17 reviews)3 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/managing-innovation","4.8","17"
"1668874392-46012","https://www.futurelearn.com/subjects/business-and-management-courses","","Research Impact: Making a Difference","The University of Glasgow","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","The University of GlasgowResearch Impact: Making a Difference4.6 (24 reviews)3 weeks4 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/research-impact","4.6","24"
"1668874392-46013","https://www.futurelearn.com/subjects/business-and-management-courses","","Understanding Marketing Basics","The University of Kent","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","The University of KentUnderstanding Marketing Basics2 weeks4 hrs per week","https://www.futurelearn.com/courses/understanding-marketing-basics","null","null"
"1668874392-46014","https://www.futurelearn.com/subjects/business-and-management-courses","","Creative Problem Solving: Design Thinking in Health and Social Care","St George's, University of London & Howdu","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","St George's, University of London & HowduCreative Problem Solving: Design Thinking in Health and Social Care4.8 (32 reviews)2 weeks4 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/design-thinking-in-health-and-social-care","4.8","32"
"1668874392-46015","https://www.futurelearn.com/subjects/business-and-management-courses","","Work Ready Skills: Job Searches, Writing a CV and Interviewing","Central Queensland University","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Central Queensland UniversityWork Ready Skills: Job Searches, Writing a CV and Interviewing4.3 (31 reviews)2 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/work-ready-skills","4.3","31"
"1668874392-46016","https://www.futurelearn.com/subjects/business-and-management-courses","","Advertising and Creative Marketing with Advertising Week","Advertising Week","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Advertising WeekAdvertising and Creative Marketing with Advertising Week2 weeks3 hrs per week","https://www.futurelearn.com/courses/introduction-to-advertising-and-creative","null","null"
"1668874392-46017","https://www.futurelearn.com/subjects/business-and-management-courses","","Coaching Skills: A changing landscape","Deakin University","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Deakin UniversityCoaching Skills: A changing landscape2 weeks3 hrs per week","https://www.futurelearn.com/courses/coaching1","null","null"
"1668874392-46018","https://www.futurelearn.com/subjects/business-and-management-courses","","Coaching Skills: An athlete-centred approach","Deakin University","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Deakin UniversityCoaching Skills: An athlete-centred approach2 weeks3 hrs per week","https://www.futurelearn.com/courses/coaching2","null","null"
"1668874392-46019","https://www.futurelearn.com/subjects/business-and-management-courses","","Coaching Skills: Leadership and self-awareness","Deakin University","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Deakin UniversityCoaching Skills: Leadership and self-awareness2 weeks3 hrs per week","https://www.futurelearn.com/courses/coaching3","null","null"
"1668874392-46020","https://www.futurelearn.com/subjects/business-and-management-courses","","Coaching Skills: Team culture","Deakin University","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Deakin UniversityCoaching Skills: Team culture2 weeks3 hrs per week","https://www.futurelearn.com/courses/coaching4","null","null"
"1668874392-46021","https://www.futurelearn.com/subjects/business-and-management-courses","","Coaching Skills: The mental game","Deakin University","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Deakin UniversityCoaching Skills: The mental game2 weeks3 hrs per week","https://www.futurelearn.com/courses/coaching5","null","null"
"1668874392-46022","https://www.futurelearn.com/subjects/business-and-management-courses","","Creative Branding with Advertising Week and Fernando Machado","Advertising Week","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Advertising WeekCreative Branding with Advertising Week and Fernando Machado2 weeks3 hrs per week","https://www.futurelearn.com/courses/creative-marketing-with-advertising-week-and-fernando-machado","null","null"
"1668874392-46023","https://www.futurelearn.com/subjects/business-and-management-courses","","Innovación Social: Soluciones Globales para un Mundo Sostenible","Minca Ventures","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Minca VenturesInnovación Social: Soluciones Globales para un Mundo Sostenible3 weeks0 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/spanish-social-innovation-global-solutions-for-a-sustainable-future","null","null"
"1668874392-46024","https://www.futurelearn.com/subjects/business-and-management-courses","","Intercultural Communication: Dynamics of cultural identities in global interaction","Shanghai International Studies University (SISU)","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Shanghai International Studies University (SISU)Intercultural Communication: Dynamics of cultural identities in global interaction4.7 (83 reviews)5 weeks4 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/intercultural-communication","4.7","83"
"1668874392-46025","https://www.futurelearn.com/subjects/business-and-management-courses","","Radio and Podcast Marketing with Advertising Week","Advertising Week","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Advertising WeekRadio and Podcast Marketing with Advertising Week2 weeks3 hrs per week","https://www.futurelearn.com/courses/introduction-to-audio-marketing-strategy","null","null"
"1668874392-46026","https://www.futurelearn.com/subjects/business-and-management-courses","","Social Media Marketing with Advertising Week","Advertising Week","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Advertising WeekSocial Media Marketing with Advertising Week2 weeks3 hrs per week","https://www.futurelearn.com/courses/introduction-to-social-media-marketing","null","null"
"1668874392-46027","https://www.futurelearn.com/subjects/business-and-management-courses","","Workplace Wellbeing: Stress and Productivity at Work","Manchester Metropolitan University","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Manchester Metropolitan UniversityWorkplace Wellbeing: Stress and Productivity at Work4.6 (37 reviews)3 weeks4 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/stress-and-productivity-in-the-workplace","4.6","37"
"1668874392-46028","https://www.futurelearn.com/subjects/business-and-management-courses","","Artificial Intelligence (AI) in Hospitality: Challenges and Business Opportunities","Swiss Education Group & Hotel Institute Montreux","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Swiss Education Group & Hotel Institute MontreuxArtificial Intelligence (AI) in Hospitality: Challenges and Business Opportunities4 weeks4 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/artificial-intelligence-hospitality-challenges-and-business-opportunities","null","null"
"1668874392-46029","https://www.futurelearn.com/subjects/business-and-management-courses","","Business Etiquette","Swiss Education Group & Swiss Hotel Management School","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Swiss Education Group & Swiss Hotel Management SchoolBusiness Etiquette4 weeks5 hrs per weekPremium course","https://www.futurelearn.com/courses/business-etiquette","null","null"
"1668874392-46030","https://www.futurelearn.com/subjects/business-and-management-courses","","Digital Marketing for Hoteliers","Swiss Education Group & Hotel Institute Montreux","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Swiss Education Group & Hotel Institute MontreuxDigital Marketing for Hoteliers4 weeks4 hrs per weekPremium course","https://www.futurelearn.com/courses/digital-marketing-for-hoteliers","null","null"
"1668874392-46031","https://www.futurelearn.com/subjects/business-and-management-courses","","How to Open a Restaurant","Swiss Education Group &  César Ritz Colleges","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Swiss Education Group &  César Ritz CollegesHow to Open a Restaurant4 weeks4 hrs per week","https://www.futurelearn.com/courses/how-to-open-a-restaurant","null","null"
"1668874392-46032","https://www.futurelearn.com/subjects/business-and-management-courses","","How to Plan a Wedding","Swiss Education Group","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Swiss Education GroupHow to Plan a Wedding4 weeks4 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/wedding-planning","null","null"
"1668874392-46033","https://www.futurelearn.com/subjects/business-and-management-courses","","Mastering Wine Tasting","Swiss Education Group &  César Ritz Colleges","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Swiss Education Group &  César Ritz CollegesMastering Wine Tasting4 weeks4 hrs per week","https://www.futurelearn.com/courses/mastering-wine-tasting","null","null"
"1668874392-46034","https://www.futurelearn.com/subjects/business-and-management-courses","","Methodologies for Service Design","Keio University","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","Keio UniversityMethodologies for Service Design4.8 (5 reviews)4 weeks2 hrs per weekIncluded in Unlimited","https://www.futurelearn.com/courses/methodologies-for-service-design-e","4.8","5"
